user_id,first_tx_id,first_tx_date,cohort_month
2575,2383,2022-06-22,2022-06
2581,2384,2022-06-22,2022-06
2597,2385,2022-06-22,2022-06
2600,2386,2022-06-22,2022-06
2602,2387,2022-06-22,2022-06
2606,2388,2022-06-22,2022-06
2608,2389,2022-06-22,2022-06
2615,2390,2022-06-22,2022-06
2503,2393,2022-06-23,2022-06
2559,2395,2022-06-23,2022-06
2562,2396,2022-06-23,2022-06
2585,2397,2022-06-23,2022-06
2589,2398,2022-06-23,2022-06
2620,2399,2022-06-23,2022-06
2627,2400,2022-06-23,2022-06
2640,2401,2022-06-23,2022-06
2641,2402,2022-06-23,2022-06
2514,2403,2022-06-24,2022-06
2515,2404,2022-06-24,2022-06
2531,2405,2022-06-24,2022-06
2549,2406,2022-06-24,2022-06
2558,2407,2022-06-24,2022-06
2561,2408,2022-06-24,2022-06
2580,2409,2022-06-24,2022-06
2592,2410,2022-06-24,2022-06
2599,2411,2022-06-24,2022-06
2626,2412,2022-06-24,2022-06
2630,2413,2022-06-24,2022-06
2634,2414,2022-06-24,2022-06
2637,2415,2022-06-24,2022-06
2645,2416,2022-06-24,2022-06
2540,2417,2022-06-25,2022-06
2628,2419,2022-06-25,2022-06
2633,2420,2022-06-25,2022-06
2642,2421,2022-06-25,2022-06
2644,2422,2022-06-25,2022-06
2647,2423,2022-06-25,2022-06
2654,2424,2022-06-25,2022-06
2656,2425,2022-06-25,2022-06
2671,2426,2022-06-25,2022-06
2548,2428,2022-06-26,2022-06
2551,2429,2022-06-26,2022-06
2560,2430,2022-06-26,2022-06
2568,2431,2022-06-26,2022-06
2572,2432,2022-06-26,2022-06
2573,2433,2022-06-26,2022-06
2586,2434,2022-06-26,2022-06
2595,2435,2022-06-26,2022-06
2611,2436,2022-06-26,2022-06
2622,2437,2022-06-26,2022-06
2625,2438,2022-06-26,2022-06
2653,2439,2022-06-26,2022-06
2666,2440,2022-06-26,2022-06
2670,2441,2022-06-26,2022-06
2676,2442,2022-06-26,2022-06
2678,2443,2022-06-26,2022-06
2681,2444,2022-06-26,2022-06
2682,2445,2022-06-26,2022-06
2571,2449,2022-06-27,2022-06
2578,2450,2022-06-27,2022-06
2584,2451,2022-06-27,2022-06
2590,2452,2022-06-27,2022-06
2635,2453,2022-06-27,2022-06
2649,2454,2022-06-27,2022-06
2651,2455,2022-06-27,2022-06
2655,2456,2022-06-27,2022-06
2658,2457,2022-06-27,2022-06
2660,2458,2022-06-27,2022-06
2672,2459,2022-06-27,2022-06
2686,2460,2022-06-27,2022-06
2582,2462,2022-06-28,2022-06
2594,2463,2022-06-28,2022-06
2596,2464,2022-06-28,2022-06
2598,2465,2022-06-28,2022-06
2605,2466,2022-06-28,2022-06
2612,2467,2022-06-28,2022-06
2613,2468,2022-06-28,2022-06
2621,2469,2022-06-28,2022-06
2632,2470,2022-06-28,2022-06
2636,2471,2022-06-28,2022-06
2639,2472,2022-06-28,2022-06
2650,2473,2022-06-28,2022-06
2662,2474,2022-06-28,2022-06
2677,2475,2022-06-28,2022-06
2684,2476,2022-06-28,2022-06
2693,2477,2022-06-28,2022-06
2694,2478,2022-06-28,2022-06
2697,2479,2022-06-28,2022-06
2706,2480,2022-06-28,2022-06
2708,2481,2022-06-28,2022-06
2610,2484,2022-06-29,2022-06
2614,2485,2022-06-29,2022-06
2618,2486,2022-06-29,2022-06
2619,2487,2022-06-29,2022-06
2624,2488,2022-06-29,2022-06
2629,2489,2022-06-29,2022-06
2631,2490,2022-06-29,2022-06
2646,2491,2022-06-29,2022-06
2661,2492,2022-06-29,2022-06
2667,2493,2022-06-29,2022-06
2669,2494,2022-06-29,2022-06
2696,2495,2022-06-29,2022-06
2704,2496,2022-06-29,2022-06
2714,2497,2022-06-29,2022-06
2726,2498,2022-06-29,2022-06
2623,2500,2022-06-30,2022-06
2638,2501,2022-06-30,2022-06
2643,2502,2022-06-30,2022-06
2652,2503,2022-06-30,2022-06
2659,2504,2022-06-30,2022-06
2663,2505,2022-06-30,2022-06
2664,2506,2022-06-30,2022-06
2668,2507,2022-06-30,2022-06
2679,2508,2022-06-30,2022-06
2680,2509,2022-06-30,2022-06
2687,2510,2022-06-30,2022-06
2688,2511,2022-06-30,2022-06
2689,2512,2022-06-30,2022-06
2690,2513,2022-06-30,2022-06
2691,2514,2022-06-30,2022-06
2692,2515,2022-06-30,2022-06
2695,2516,2022-06-30,2022-06
2698,2517,2022-06-30,2022-06
2699,2518,2022-06-30,2022-06
2700,2519,2022-06-30,2022-06
2702,2520,2022-06-30,2022-06
2703,2521,2022-06-30,2022-06
2705,2522,2022-06-30,2022-06
2707,2523,2022-06-30,2022-06
2709,2524,2022-06-30,2022-06
2710,2525,2022-06-30,2022-06
2711,2526,2022-06-30,2022-06
2712,2527,2022-06-30,2022-06
2713,2528,2022-06-30,2022-06
2716,2529,2022-06-30,2022-06
2717,2530,2022-06-30,2022-06
2718,2531,2022-06-30,2022-06
2719,2532,2022-06-30,2022-06
2720,2533,2022-06-30,2022-06
2721,2534,2022-06-30,2022-06
2722,2535,2022-06-30,2022-06
2723,2536,2022-06-30,2022-06
2724,2537,2022-06-30,2022-06
2727,2538,2022-06-30,2022-06
2728,2539,2022-06-30,2022-06
2729,2540,2022-06-30,2022-06
2741,2545,2022-07-01,2022-07
2733,2548,2022-07-02,2022-07
2736,2549,2022-07-02,2022-07
2740,2550,2022-07-02,2022-07
2747,2551,2022-07-02,2022-07
2748,2552,2022-07-02,2022-07
2759,2553,2022-07-02,2022-07
2760,2558,2022-07-03,2022-07
2766,2559,2022-07-03,2022-07
2732,2561,2022-07-04,2022-07
2734,2562,2022-07-04,2022-07
2743,2563,2022-07-04,2022-07
2744,2564,2022-07-04,2022-07
2749,2565,2022-07-04,2022-07
2755,2566,2022-07-04,2022-07
2758,2567,2022-07-04,2022-07
2770,2568,2022-07-04,2022-07
2773,2569,2022-07-04,2022-07
2783,2570,2022-07-04,2022-07
2790,2571,2022-07-04,2022-07
2730,2572,2022-07-05,2022-07
2739,2573,2022-07-05,2022-07
2742,2574,2022-07-05,2022-07
2762,2575,2022-07-05,2022-07
2768,2576,2022-07-05,2022-07
2779,2577,2022-07-05,2022-07
2787,2578,2022-07-05,2022-07
2791,2579,2022-07-05,2022-07
2797,2580,2022-07-05,2022-07
2752,2583,2022-07-06,2022-07
2756,2584,2022-07-06,2022-07
2764,2585,2022-07-06,2022-07
2769,2586,2022-07-06,2022-07
2775,2587,2022-07-06,2022-07
2781,2588,2022-07-06,2022-07
2784,2589,2022-07-06,2022-07
2792,2590,2022-07-06,2022-07
2805,2591,2022-07-06,2022-07
2813,2592,2022-07-06,2022-07
2818,2593,2022-07-06,2022-07
2821,2594,2022-07-06,2022-07
2829,2595,2022-07-06,2022-07
2830,2596,2022-07-06,2022-07
2838,2597,2022-07-06,2022-07
2731,2598,2022-07-07,2022-07
2772,2599,2022-07-07,2022-07
2786,2600,2022-07-07,2022-07
2794,2601,2022-07-07,2022-07
2806,2602,2022-07-07,2022-07
2816,2603,2022-07-07,2022-07
2817,2604,2022-07-07,2022-07
2851,2605,2022-07-07,2022-07
2735,2609,2022-07-08,2022-07
2737,2610,2022-07-08,2022-07
2745,2611,2022-07-08,2022-07
2750,2612,2022-07-08,2022-07
2757,2613,2022-07-08,2022-07
2771,2614,2022-07-08,2022-07
2777,2615,2022-07-08,2022-07
2795,2616,2022-07-08,2022-07
2825,2617,2022-07-08,2022-07
2836,2618,2022-07-08,2022-07
2839,2619,2022-07-08,2022-07
2843,2620,2022-07-08,2022-07
2753,2621,2022-07-09,2022-07
2761,2622,2022-07-09,2022-07
2763,2623,2022-07-09,2022-07
2782,2624,2022-07-09,2022-07
2785,2625,2022-07-09,2022-07
2796,2626,2022-07-09,2022-07
2800,2627,2022-07-09,2022-07
2827,2628,2022-07-09,2022-07
2833,2629,2022-07-09,2022-07
2834,2630,2022-07-09,2022-07
2848,2631,2022-07-09,2022-07
2863,2632,2022-07-09,2022-07
2864,2633,2022-07-09,2022-07
2868,2634,2022-07-09,2022-07
2877,2635,2022-07-09,2022-07
2885,2636,2022-07-09,2022-07
2780,2640,2022-07-10,2022-07
2799,2641,2022-07-10,2022-07
2809,2642,2022-07-10,2022-07
2810,2643,2022-07-10,2022-07
2815,2644,2022-07-10,2022-07
2820,2645,2022-07-10,2022-07
2826,2646,2022-07-10,2022-07
2835,2647,2022-07-10,2022-07
2837,2648,2022-07-10,2022-07
2846,2649,2022-07-10,2022-07
2853,2650,2022-07-10,2022-07
2854,2651,2022-07-10,2022-07
2860,2652,2022-07-10,2022-07
2861,2653,2022-07-10,2022-07
2872,2654,2022-07-10,2022-07
2876,2655,2022-07-10,2022-07
2878,2656,2022-07-10,2022-07
2880,2657,2022-07-10,2022-07
2881,2658,2022-07-10,2022-07
2902,2659,2022-07-10,2022-07
2909,2660,2022-07-10,2022-07
2910,2661,2022-07-10,2022-07
2804,2663,2022-07-11,2022-07
2807,2664,2022-07-11,2022-07
2814,2665,2022-07-11,2022-07
2824,2666,2022-07-11,2022-07
2828,2667,2022-07-11,2022-07
2831,2668,2022-07-11,2022-07
2845,2669,2022-07-11,2022-07
2849,2670,2022-07-11,2022-07
2858,2671,2022-07-11,2022-07
2865,2672,2022-07-11,2022-07
2874,2673,2022-07-11,2022-07
2898,2674,2022-07-11,2022-07
2812,2678,2022-07-12,2022-07
2847,2679,2022-07-12,2022-07
2862,2680,2022-07-12,2022-07
2866,2681,2022-07-12,2022-07
2875,2682,2022-07-12,2022-07
2882,2683,2022-07-12,2022-07
2892,2684,2022-07-12,2022-07
2918,2685,2022-07-12,2022-07
2941,2686,2022-07-12,2022-07
2819,2688,2022-07-13,2022-07
2823,2689,2022-07-13,2022-07
2840,2690,2022-07-13,2022-07
2870,2691,2022-07-13,2022-07
2883,2692,2022-07-13,2022-07
2893,2693,2022-07-13,2022-07
2901,2694,2022-07-13,2022-07
2905,2695,2022-07-13,2022-07
2912,2696,2022-07-13,2022-07
2920,2697,2022-07-13,2022-07
2926,2698,2022-07-13,2022-07
2927,2699,2022-07-13,2022-07
2930,2700,2022-07-13,2022-07
2931,2701,2022-07-13,2022-07
2946,2702,2022-07-13,2022-07
2841,2705,2022-07-14,2022-07
2852,2706,2022-07-14,2022-07
2857,2707,2022-07-14,2022-07
2859,2708,2022-07-14,2022-07
2869,2709,2022-07-14,2022-07
2871,2710,2022-07-14,2022-07
2886,2711,2022-07-14,2022-07
2888,2712,2022-07-14,2022-07
2890,2713,2022-07-14,2022-07
2894,2714,2022-07-14,2022-07
2907,2715,2022-07-14,2022-07
2929,2716,2022-07-14,2022-07
2954,2717,2022-07-14,2022-07
2965,2718,2022-07-14,2022-07
2967,2719,2022-07-14,2022-07
2968,2720,2022-07-14,2022-07
2855,2723,2022-07-15,2022-07
2873,2724,2022-07-15,2022-07
2879,2725,2022-07-15,2022-07
2889,2726,2022-07-15,2022-07
2921,2727,2022-07-15,2022-07
2928,2728,2022-07-15,2022-07
2942,2729,2022-07-15,2022-07
2943,2730,2022-07-15,2022-07
2956,2731,2022-07-15,2022-07
2958,2732,2022-07-15,2022-07
2959,2733,2022-07-15,2022-07
2961,2734,2022-07-15,2022-07
2986,2735,2022-07-15,2022-07
2884,2739,2022-07-16,2022-07
2895,2740,2022-07-16,2022-07
2896,2741,2022-07-16,2022-07
2908,2742,2022-07-16,2022-07
2911,2743,2022-07-16,2022-07
2914,2744,2022-07-16,2022-07
2917,2745,2022-07-16,2022-07
2919,2746,2022-07-16,2022-07
2924,2747,2022-07-16,2022-07
2925,2748,2022-07-16,2022-07
2937,2749,2022-07-16,2022-07
2945,2750,2022-07-16,2022-07
2947,2751,2022-07-16,2022-07
2949,2752,2022-07-16,2022-07
2957,2753,2022-07-16,2022-07
2966,2754,2022-07-16,2022-07
2971,2755,2022-07-16,2022-07
2973,2756,2022-07-16,2022-07
2977,2757,2022-07-16,2022-07
2980,2758,2022-07-16,2022-07
2985,2759,2022-07-16,2022-07
2897,2763,2022-07-17,2022-07
2936,2764,2022-07-17,2022-07
2939,2765,2022-07-17,2022-07
2944,2766,2022-07-17,2022-07
2950,2767,2022-07-17,2022-07
2970,2768,2022-07-17,2022-07
2991,2769,2022-07-17,2022-07
3006,2770,2022-07-17,2022-07
3008,2771,2022-07-17,2022-07
3014,2772,2022-07-17,2022-07
2923,2774,2022-07-18,2022-07
2932,2775,2022-07-18,2022-07
2938,2776,2022-07-18,2022-07
2962,2777,2022-07-18,2022-07
2972,2778,2022-07-18,2022-07
2974,2779,2022-07-18,2022-07
2976,2780,2022-07-18,2022-07
2981,2781,2022-07-18,2022-07
2983,2782,2022-07-18,2022-07
3002,2783,2022-07-18,2022-07
3011,2784,2022-07-18,2022-07
3028,2785,2022-07-18,2022-07
2934,2786,2022-07-19,2022-07
2940,2787,2022-07-19,2022-07
2953,2788,2022-07-19,2022-07
2955,2789,2022-07-19,2022-07
2963,2790,2022-07-19,2022-07
2975,2791,2022-07-19,2022-07
2994,2792,2022-07-19,2022-07
3001,2793,2022-07-19,2022-07
3003,2794,2022-07-19,2022-07
3020,2795,2022-07-19,2022-07
3025,2796,2022-07-19,2022-07
3036,2797,2022-07-19,2022-07
3037,2798,2022-07-19,2022-07
2952,2802,2022-07-20,2022-07
2960,2803,2022-07-20,2022-07
3012,2804,2022-07-20,2022-07
3015,2805,2022-07-20,2022-07
3019,2806,2022-07-20,2022-07
3027,2807,2022-07-20,2022-07
3038,2808,2022-07-20,2022-07
3039,2809,2022-07-20,2022-07
3050,2810,2022-07-20,2022-07
3059,2811,2022-07-20,2022-07
2978,2813,2022-07-21,2022-07
2993,2814,2022-07-21,2022-07
2996,2815,2022-07-21,2022-07
3000,2816,2022-07-21,2022-07
3009,2817,2022-07-21,2022-07
3013,2818,2022-07-21,2022-07
3023,2819,2022-07-21,2022-07
3045,2820,2022-07-21,2022-07
3051,2821,2022-07-21,2022-07
3060,2822,2022-07-21,2022-07
3070,2823,2022-07-21,2022-07
3072,2824,2022-07-21,2022-07
3076,2825,2022-07-21,2022-07
2987,2826,2022-07-22,2022-07
2988,2827,2022-07-22,2022-07
2997,2828,2022-07-22,2022-07
3022,2829,2022-07-22,2022-07
3035,2830,2022-07-22,2022-07
3044,2831,2022-07-22,2022-07
3049,2832,2022-07-22,2022-07
3053,2833,2022-07-22,2022-07
3054,2834,2022-07-22,2022-07
3058,2835,2022-07-22,2022-07
3069,2836,2022-07-22,2022-07
3084,2837,2022-07-22,2022-07
3090,2838,2022-07-22,2022-07
2995,2841,2022-07-23,2022-07
3004,2842,2022-07-23,2022-07
3005,2843,2022-07-23,2022-07
3007,2844,2022-07-23,2022-07
3010,2845,2022-07-23,2022-07
3016,2846,2022-07-23,2022-07
3018,2847,2022-07-23,2022-07
3046,2848,2022-07-23,2022-07
3061,2849,2022-07-23,2022-07
3074,2850,2022-07-23,2022-07
3082,2851,2022-07-23,2022-07
3086,2852,2022-07-23,2022-07
3092,2853,2022-07-23,2022-07
3095,2854,2022-07-23,2022-07
3021,2856,2022-07-24,2022-07
3026,2857,2022-07-24,2022-07
3029,2858,2022-07-24,2022-07
3031,2859,2022-07-24,2022-07
3033,2860,2022-07-24,2022-07
3034,2861,2022-07-24,2022-07
3043,2862,2022-07-24,2022-07
3055,2863,2022-07-24,2022-07
3093,2864,2022-07-24,2022-07
3097,2865,2022-07-24,2022-07
3115,2866,2022-07-24,2022-07
3017,2870,2022-07-25,2022-07
3047,2871,2022-07-25,2022-07
3052,2872,2022-07-25,2022-07
3080,2873,2022-07-25,2022-07
3133,2874,2022-07-25,2022-07
3032,2876,2022-07-26,2022-07
3040,2877,2022-07-26,2022-07
3041,2878,2022-07-26,2022-07
3056,2880,2022-07-26,2022-07
3065,2881,2022-07-26,2022-07
3073,2882,2022-07-26,2022-07
3078,2883,2022-07-26,2022-07
3081,2884,2022-07-26,2022-07
3083,2885,2022-07-26,2022-07
3091,2886,2022-07-26,2022-07
3096,2887,2022-07-26,2022-07
3098,2888,2022-07-26,2022-07
3108,2889,2022-07-26,2022-07
3136,2890,2022-07-26,2022-07
3063,2894,2022-07-27,2022-07
3085,2895,2022-07-27,2022-07
3101,2896,2022-07-27,2022-07
3109,2897,2022-07-27,2022-07
3121,2898,2022-07-27,2022-07
3122,2899,2022-07-27,2022-07
3128,2900,2022-07-27,2022-07
3139,2901,2022-07-27,2022-07
3142,2902,2022-07-27,2022-07
3144,2903,2022-07-27,2022-07
3152,2904,2022-07-27,2022-07
3064,2908,2022-07-28,2022-07
3111,2910,2022-07-28,2022-07
3112,2911,2022-07-28,2022-07
3113,2912,2022-07-28,2022-07
3117,2913,2022-07-28,2022-07
3129,2914,2022-07-28,2022-07
3132,2915,2022-07-28,2022-07
3141,2916,2022-07-28,2022-07
3158,2917,2022-07-28,2022-07
3160,2918,2022-07-28,2022-07
3161,2919,2022-07-28,2022-07
3169,2920,2022-07-28,2022-07
3179,2921,2022-07-28,2022-07
3182,2922,2022-07-28,2022-07
3186,2923,2022-07-28,2022-07
3079,2925,2022-07-29,2022-07
3088,2926,2022-07-29,2022-07
3094,2927,2022-07-29,2022-07
3103,2928,2022-07-29,2022-07
3118,2929,2022-07-29,2022-07
3120,2930,2022-07-29,2022-07
3126,2931,2022-07-29,2022-07
3127,2932,2022-07-29,2022-07
3154,2933,2022-07-29,2022-07
3159,2934,2022-07-29,2022-07
3163,2935,2022-07-29,2022-07
3180,2936,2022-07-29,2022-07
3200,2937,2022-07-29,2022-07
3208,2938,2022-07-29,2022-07
3215,2939,2022-07-29,2022-07
3104,2943,2022-07-30,2022-07
3110,2944,2022-07-30,2022-07
3116,2945,2022-07-30,2022-07
3119,2946,2022-07-30,2022-07
3125,2947,2022-07-30,2022-07
3143,2948,2022-07-30,2022-07
3165,2949,2022-07-30,2022-07
3166,2950,2022-07-30,2022-07
3168,2951,2022-07-30,2022-07
3190,2952,2022-07-30,2022-07
3204,2953,2022-07-30,2022-07
3213,2954,2022-07-30,2022-07
3232,2955,2022-07-30,2022-07
3236,2956,2022-07-30,2022-07
3114,2958,2022-07-31,2022-07
3124,2959,2022-07-31,2022-07
3131,2960,2022-07-31,2022-07
3134,2961,2022-07-31,2022-07
3135,2962,2022-07-31,2022-07
3137,2963,2022-07-31,2022-07
3145,2964,2022-07-31,2022-07
3146,2965,2022-07-31,2022-07
3147,2966,2022-07-31,2022-07
3149,2967,2022-07-31,2022-07
3150,2968,2022-07-31,2022-07
3151,2969,2022-07-31,2022-07
3155,2970,2022-07-31,2022-07
3156,2971,2022-07-31,2022-07
3164,2972,2022-07-31,2022-07
3167,2973,2022-07-31,2022-07
3173,2974,2022-07-31,2022-07
3174,2975,2022-07-31,2022-07
3177,2976,2022-07-31,2022-07
3178,2977,2022-07-31,2022-07
3183,2978,2022-07-31,2022-07
3184,2979,2022-07-31,2022-07
3185,2980,2022-07-31,2022-07
3187,2981,2022-07-31,2022-07
3188,2982,2022-07-31,2022-07
3189,2983,2022-07-31,2022-07
3191,2984,2022-07-31,2022-07
3192,2985,2022-07-31,2022-07
3193,2986,2022-07-31,2022-07
3194,2987,2022-07-31,2022-07
3195,2988,2022-07-31,2022-07
3196,2989,2022-07-31,2022-07
3199,2990,2022-07-31,2022-07
3201,2991,2022-07-31,2022-07
3203,2992,2022-07-31,2022-07
3205,2993,2022-07-31,2022-07
3206,2994,2022-07-31,2022-07
3207,2995,2022-07-31,2022-07
3209,2996,2022-07-31,2022-07
3210,2997,2022-07-31,2022-07
3211,2998,2022-07-31,2022-07
3212,2999,2022-07-31,2022-07
3214,3000,2022-07-31,2022-07
3216,3001,2022-07-31,2022-07
3217,3002,2022-07-31,2022-07
3218,3003,2022-07-31,2022-07
3219,3004,2022-07-31,2022-07
3220,3005,2022-07-31,2022-07
3221,3006,2022-07-31,2022-07
3222,3007,2022-07-31,2022-07
3223,3008,2022-07-31,2022-07
3223,3009,2022-07-31,2022-07
3224,3010,2022-07-31,2022-07
3225,3011,2022-07-31,2022-07
3226,3012,2022-07-31,2022-07
3227,3013,2022-07-31,2022-07
3228,3014,2022-07-31,2022-07
3229,3015,2022-07-31,2022-07
3230,3016,2022-07-31,2022-07
3231,3017,2022-07-31,2022-07
3234,3018,2022-07-31,2022-07
3235,3019,2022-07-31,2022-07
3238,3020,2022-07-31,2022-07
3239,3021,2022-07-31,2022-07
3240,3022,2022-07-31,2022-07
3241,3023,2022-07-31,2022-07
3255,3035,2022-08-01,2022-08
3245,3040,2022-08-02,2022-08
3248,3041,2022-08-02,2022-08
3254,3042,2022-08-02,2022-08
3258,3043,2022-08-02,2022-08
3244,3048,2022-08-03,2022-08
3246,3049,2022-08-03,2022-08
3251,3050,2022-08-03,2022-08
3256,3051,2022-08-03,2022-08
3276,3052,2022-08-03,2022-08
3289,3053,2022-08-03,2022-08
3295,3054,2022-08-03,2022-08
3299,3055,2022-08-03,2022-08
3301,3056,2022-08-03,2022-08
3259,3063,2022-08-04,2022-08
3273,3064,2022-08-04,2022-08
3278,3065,2022-08-04,2022-08
3280,3066,2022-08-04,2022-08
3287,3067,2022-08-04,2022-08
3292,3068,2022-08-04,2022-08
3308,3069,2022-08-04,2022-08
3319,3070,2022-08-04,2022-08
3247,3078,2022-08-05,2022-08
3257,3079,2022-08-05,2022-08
3264,3080,2022-08-05,2022-08
3265,3081,2022-08-05,2022-08
3285,3082,2022-08-05,2022-08
3288,3083,2022-08-05,2022-08
3293,3084,2022-08-05,2022-08
3297,3085,2022-08-05,2022-08
3322,3086,2022-08-05,2022-08
3337,3087,2022-08-05,2022-08
3351,3088,2022-08-05,2022-08
3242,3096,2022-08-06,2022-08
3249,3097,2022-08-06,2022-08
3267,3098,2022-08-06,2022-08
3270,3099,2022-08-06,2022-08
3271,3100,2022-08-06,2022-08
3291,3101,2022-08-06,2022-08
3314,3102,2022-08-06,2022-08
3316,3103,2022-08-06,2022-08
3324,3104,2022-08-06,2022-08
3327,3105,2022-08-06,2022-08
3328,3106,2022-08-06,2022-08
3330,3107,2022-08-06,2022-08
3331,3108,2022-08-06,2022-08
3346,3109,2022-08-06,2022-08
3348,3110,2022-08-06,2022-08
3355,3111,2022-08-06,2022-08
3358,3112,2022-08-06,2022-08
3372,3113,2022-08-06,2022-08
3384,3114,2022-08-06,2022-08
3250,3128,2022-08-07,2022-08
3262,3129,2022-08-07,2022-08
3266,3130,2022-08-07,2022-08
3272,3131,2022-08-07,2022-08
3279,3132,2022-08-07,2022-08
3282,3133,2022-08-07,2022-08
3290,3134,2022-08-07,2022-08
3294,3135,2022-08-07,2022-08
3296,3136,2022-08-07,2022-08
3304,3137,2022-08-07,2022-08
3306,3138,2022-08-07,2022-08
3310,3139,2022-08-07,2022-08
3313,3140,2022-08-07,2022-08
3320,3141,2022-08-07,2022-08
3356,3142,2022-08-07,2022-08
3359,3143,2022-08-07,2022-08
3365,3144,2022-08-07,2022-08
3374,3145,2022-08-07,2022-08
3382,3146,2022-08-07,2022-08
3389,3147,2022-08-07,2022-08
3390,3148,2022-08-07,2022-08
3393,3149,2022-08-07,2022-08
3394,3150,2022-08-07,2022-08
3396,3151,2022-08-07,2022-08
3407,3152,2022-08-07,2022-08
3409,3153,2022-08-07,2022-08
3252,3157,2022-08-08,2022-08
3253,3158,2022-08-08,2022-08
3269,3159,2022-08-08,2022-08
3274,3160,2022-08-08,2022-08
3277,3161,2022-08-08,2022-08
3281,3162,2022-08-08,2022-08
3284,3163,2022-08-08,2022-08
3286,3164,2022-08-08,2022-08
3302,3165,2022-08-08,2022-08
3303,3166,2022-08-08,2022-08
3329,3167,2022-08-08,2022-08
3339,3168,2022-08-08,2022-08
3343,3169,2022-08-08,2022-08
3345,3170,2022-08-08,2022-08
3349,3171,2022-08-08,2022-08
3352,3172,2022-08-08,2022-08
3363,3173,2022-08-08,2022-08
3380,3174,2022-08-08,2022-08
3391,3175,2022-08-08,2022-08
3400,3176,2022-08-08,2022-08
3406,3177,2022-08-08,2022-08
3408,3178,2022-08-08,2022-08
3411,3179,2022-08-08,2022-08
3418,3180,2022-08-08,2022-08
3260,3184,2022-08-09,2022-08
3261,3185,2022-08-09,2022-08
3283,3186,2022-08-09,2022-08
3305,3187,2022-08-09,2022-08
3307,3188,2022-08-09,2022-08
3315,3189,2022-08-09,2022-08
3318,3190,2022-08-09,2022-08
3321,3191,2022-08-09,2022-08
3347,3192,2022-08-09,2022-08
3354,3193,2022-08-09,2022-08
3373,3194,2022-08-09,2022-08
3379,3195,2022-08-09,2022-08
3386,3196,2022-08-09,2022-08
3387,3197,2022-08-09,2022-08
3398,3198,2022-08-09,2022-08
3437,3199,2022-08-09,2022-08
3440,3200,2022-08-09,2022-08
3443,3201,2022-08-09,2022-08
3445,3202,2022-08-09,2022-08
3449,3203,2022-08-09,2022-08
3309,3209,2022-08-10,2022-08
3323,3210,2022-08-10,2022-08
3333,3211,2022-08-10,2022-08
3334,3212,2022-08-10,2022-08
3335,3213,2022-08-10,2022-08
3340,3214,2022-08-10,2022-08
3350,3215,2022-08-10,2022-08
3353,3216,2022-08-10,2022-08
3360,3217,2022-08-10,2022-08
3362,3218,2022-08-10,2022-08
3370,3219,2022-08-10,2022-08
3416,3220,2022-08-10,2022-08
3417,3221,2022-08-10,2022-08
3421,3222,2022-08-10,2022-08
3431,3223,2022-08-10,2022-08
3436,3224,2022-08-10,2022-08
3444,3225,2022-08-10,2022-08
3456,3226,2022-08-10,2022-08
3462,3227,2022-08-10,2022-08
3463,3228,2022-08-10,2022-08
3467,3229,2022-08-10,2022-08
3312,3234,2022-08-11,2022-08
3317,3235,2022-08-11,2022-08
3325,3236,2022-08-11,2022-08
3344,3237,2022-08-11,2022-08
3361,3238,2022-08-11,2022-08
3367,3239,2022-08-11,2022-08
3368,3240,2022-08-11,2022-08
3377,3241,2022-08-11,2022-08
3381,3242,2022-08-11,2022-08
3388,3243,2022-08-11,2022-08
3397,3244,2022-08-11,2022-08
3401,3245,2022-08-11,2022-08
3403,3246,2022-08-11,2022-08
3419,3247,2022-08-11,2022-08
3426,3248,2022-08-11,2022-08
3441,3249,2022-08-11,2022-08
3447,3250,2022-08-11,2022-08
3464,3251,2022-08-11,2022-08
3468,3252,2022-08-11,2022-08
3479,3253,2022-08-11,2022-08
3489,3254,2022-08-11,2022-08
3501,3255,2022-08-11,2022-08
3338,3261,2022-08-12,2022-08
3341,3262,2022-08-12,2022-08
3369,3264,2022-08-12,2022-08
3371,3265,2022-08-12,2022-08
3375,3266,2022-08-12,2022-08
3376,3267,2022-08-12,2022-08
3383,3268,2022-08-12,2022-08
3385,3269,2022-08-12,2022-08
3399,3270,2022-08-12,2022-08
3405,3271,2022-08-12,2022-08
3410,3272,2022-08-12,2022-08
3413,3273,2022-08-12,2022-08
3420,3274,2022-08-12,2022-08
3446,3275,2022-08-12,2022-08
3452,3276,2022-08-12,2022-08
3471,3277,2022-08-12,2022-08
3474,3278,2022-08-12,2022-08
3488,3279,2022-08-12,2022-08
3493,3280,2022-08-12,2022-08
3495,3281,2022-08-12,2022-08
3503,3282,2022-08-12,2022-08
3505,3283,2022-08-12,2022-08
3522,3284,2022-08-12,2022-08
3364,3289,2022-08-13,2022-08
3366,3290,2022-08-13,2022-08
3395,3291,2022-08-13,2022-08
3415,3292,2022-08-13,2022-08
3422,3293,2022-08-13,2022-08
3423,3294,2022-08-13,2022-08
3435,3295,2022-08-13,2022-08
3450,3296,2022-08-13,2022-08
3457,3297,2022-08-13,2022-08
3472,3298,2022-08-13,2022-08
3490,3299,2022-08-13,2022-08
3496,3300,2022-08-13,2022-08
3498,3301,2022-08-13,2022-08
3510,3302,2022-08-13,2022-08
3515,3303,2022-08-13,2022-08
3526,3304,2022-08-13,2022-08
3527,3305,2022-08-13,2022-08
3531,3306,2022-08-13,2022-08
